"","Fecha","Precio"
"562",2016-03-31,416.729004
"563",2016-04-01,417.959991
"564",2016-04-02,420.872986
"565",2016-04-03,420.903992
"566",2016-04-04,421.444
"567",2016-04-05,424.029999
"568",2016-04-06,423.412994
"569",2016-04-07,422.744995
"570",2016-04-08,420.348999
"571",2016-04-09,419.411011
"572",2016-04-10,421.563995
"573",2016-04-11,422.483002
"574",2016-04-12,425.190002
"575",2016-04-13,423.734009
"576",2016-04-14,424.282013
"577",2016-04-15,429.713013
"578",2016-04-16,430.571991
"579",2016-04-17,427.398987
"580",2016-04-18,428.591003
"581",2016-04-19,435.509003
"582",2016-04-20,441.389008
"583",2016-04-21,449.424988
"584",2016-04-22,445.737
"585",2016-04-23,450.282013
"586",2016-04-24,458.554993
"587",2016-04-25,461.425995
"588",2016-04-26,466.088989
"589",2016-04-27,444.687012
"590",2016-04-28,449.010986
"591",2016-04-29,455.096985
"592",2016-04-30,448.317993
"593",2016-05-01,451.875
"594",2016-05-02,444.669006
"595",2016-05-03,450.303986
"596",2016-05-04,446.721985
"597",2016-05-05,447.976013
"598",2016-05-06,459.602997
"599",2016-05-07,458.536011
"600",2016-05-08,458.548004
"601",2016-05-09,460.483002
"602",2016-05-10,450.894989
"603",2016-05-11,452.727997
"604",2016-05-12,454.765991
"605",2016-05-13,455.670013
"606",2016-05-14,455.67099
"607",2016-05-15,457.567993
"608",2016-05-16,454.162994
"609",2016-05-17,453.78299
"610",2016-05-18,454.618988
"611",2016-05-19,438.714996
"612",2016-05-20,442.675995
"613",2016-05-21,443.187988
"614",2016-05-22,439.322998
"615",2016-05-23,444.154999
"616",2016-05-24,445.980988
"617",2016-05-25,449.598999
"618",2016-05-26,453.384003
"619",2016-05-27,473.463989
"620",2016-05-28,530.039978
"621",2016-05-29,526.232971
"622",2016-05-30,533.864014
"623",2016-05-31,531.385986
"624",2016-06-01,536.919983
"625",2016-06-02,537.971985
"626",2016-06-03,569.19397
"627",2016-06-04,572.72699
"628",2016-06-05,574.97699
"629",2016-06-06,585.536987
"630",2016-06-07,576.596985
"631",2016-06-08,581.64502
"632",2016-06-09,574.630005
"633",2016-06-10,577.469971
"634",2016-06-11,606.72699
"635",2016-06-12,672.783997
"636",2016-06-13,704.375977
"637",2016-06-14,685.559021
"638",2016-06-15,694.468994
"639",2016-06-16,766.307983
"640",2016-06-17,748.908997
"641",2016-06-18,756.22699
"642",2016-06-19,763.781006
"643",2016-06-20,737.226013
"644",2016-06-21,666.651978
"645",2016-06-22,596.116028
"646",2016-06-23,623.97699
"647",2016-06-24,665.299011
"648",2016-06-25,665.122986
"649",2016-06-26,629.367004
"650",2016-06-27,655.275024
"651",2016-06-28,647.000977
"652",2016-06-29,639.890015
"653",2016-06-30,673.336975
"654",2016-07-01,676.296021
"655",2016-07-02,703.702026
"656",2016-07-03,658.664001
"657",2016-07-04,683.661987
"658",2016-07-05,670.627014
"659",2016-07-06,677.330994
"660",2016-07-07,640.562012
"661",2016-07-08,666.52301
"662",2016-07-09,650.960022
"663",2016-07-10,649.359985
"664",2016-07-11,647.658997
"665",2016-07-12,664.551025
"666",2016-07-13,654.468018
"667",2016-07-14,658.078003
"668",2016-07-15,663.255005
"669",2016-07-16,660.767029
"670",2016-07-17,679.458984
"671",2016-07-18,673.106018
"672",2016-07-19,672.864014
"673",2016-07-20,665.684998
"674",2016-07-21,665.012024
"675",2016-07-22,650.619019
"676",2016-07-23,655.55603
"677",2016-07-24,661.284973
"678",2016-07-25,654.096985
"679",2016-07-26,651.783997
"680",2016-07-27,654.35199
"681",2016-07-28,655.034973
"682",2016-07-29,656.992004
"683",2016-07-30,655.046997
"684",2016-07-31,624.68103
"685",2016-08-01,606.271973
"686",2016-08-02,547.465027
"687",2016-08-03,566.35498
"688",2016-08-04,578.289001
"689",2016-08-05,575.04303
"690",2016-08-06,587.778015
"691",2016-08-07,592.690002
"692",2016-08-08,591.054016
"693",2016-08-09,587.801025
"694",2016-08-10,592.103027
"695",2016-08-11,589.119995
"696",2016-08-12,587.559021
"697",2016-08-13,585.588013
"698",2016-08-14,570.473022
"699",2016-08-15,567.23999
"700",2016-08-16,577.439026
"701",2016-08-17,573.216003
"702",2016-08-18,574.317993
"703",2016-08-19,575.630005
"704",2016-08-20,581.697021
"705",2016-08-21,581.307983
"706",2016-08-22,586.752991
"707",2016-08-23,583.414978
"708",2016-08-24,580.182007
"709",2016-08-25,577.760986
"710",2016-08-26,579.651001
"711",2016-08-27,569.947021
"712",2016-08-28,573.911987
"713",2016-08-29,574.106995
"714",2016-08-30,577.502991
"715",2016-08-31,575.471985
"716",2016-09-01,572.302979
"717",2016-09-02,575.536987
"718",2016-09-03,598.211975
"719",2016-09-04,608.633972
"720",2016-09-05,606.590027
"721",2016-09-06,610.435974
"722",2016-09-07,614.544006
"723",2016-09-08,626.315979
"724",2016-09-09,622.861023
